Time,I6
0.0,7.502179857025822e-10
3.99800099950025e-05,4.023278860973071e-09
7.9960019990005e-05,7.296524506268929e-09
0.0001199400299850075,1.056981602380568e-08
0.00015992003998001,1.3843014094608814e-08
0.0001999000499750125,1.7115978812776154e-08
0.000239880059970015,2.0388569892414223e-08
0.0002798600699650175,2.3660646119456976e-08
0.00031984007996002,2.6932064145308383e-08
0.0003598200899550225,3.0202677770086286e-08
0.000399800099950025,3.3472338381302316e-08
0.0004397801099450275,3.6740896094661164e-08
0.00047976011994003,4.000820074991062e-08
0.0005197401299350324,4.3274102415249565e-08
0.000559720139930035,4.6538451620209115e-08
0.0005997001499250375,4.98010993443933e-08
0.00063968015992004,5.3061896750959415e-08
0.0006796601699150424,5.6320694936922314e-08
0.000719640179910045,5.9577344396021726e-08
0.0007596201899050475,6.283169433084542e-08
0.00079960019990005,6.608359293714641e-08
0.0008395802098950524,6.933288850266464e-08
0.000879560219890055,7.25794302361402e-08
0.0009195402298850575,7.582306827134968e-08
0.00095952023988006,7.906365273195021e-08
0.0009995002498750624,8.230103289933178e-08
0.0010394802598700649,8.553505759026846e-08
0.0010794602698650675,8.876557583767926e-08
0.00111944027986007,9.199243652933968e-08
0.0011594202898550724,9.521548773248796e-08
0.001199400299850075,9.843457702227819e-08
0.0012393803098450775,1.0164955221667958e-07
0.00127936031984008,1.0486026155399533e-07
0.0013193403298350824,1.0806655355154908e-07
0.0013593203398300849,1.1126827665863254e-07
0.0013993003498250875,1.144652789087246e-07
0.00143928035982009,1.1765740820452483e-07
0.0014792603698150924,1.2084451264833765e-07
0.001519240379810095,1.2402643997385464e-07
0.0015592203898050975,1.272030369215545e-07
0.0015992003998001,1.3037414975394512e-07
0.0016391804097951024,1.335396251530137e-07
0.0016791604197901049,1.3669931017832824e-07
0.0017191404297851075,1.3985305191933306e-07
0.00175912043978011,1.430006980579373e-07
0.0017991004497751124,1.4614209780734468e-07
0.001839080459770115,1.4927710225708699e-07
0.0018790604697651175,1.5240556390694986e-07
0.00191904047976012,1.5552733547928278e-07
0.0019590204897551224,1.5864226888296453e-07
0.001999000499750125,1.617502151960839e-07
0.0020389805097451273,1.6485102500907012e-07
0.0020789605197401298,1.6794454830604654e-07
0.0021189405297351326,1.7103063443348562e-07
0.002158920539730135,1.7410913250277646e-07
0.0021989005497251375,1.7717989142808066e-07
0.00223888055972014,1.8024275944923894e-07
0.0022788605697151424,1.83297583980706e-07
0.002318840579710145,1.8634421198034488e-07
0.0023588205897051473,1.8938249036613502e-07
0.00239880059970015,1.9241226652805532e-07
0.0024387806096951526,1.9543338935628242e-07
0.002478760619690155,1.9844571043921256e-07
0.0025187406296851575,2.0144908424886628e-07
0.00255872063968016,2.044433670243205e-07
0.0025987006496751624,2.0742841566366484e-07
0.002638680659670165,2.1040408754992125e-07
0.0026786606696651673,2.133702410141162e-07
0.0027186406796601698,2.163267359362291e-07
0.0027586206896551726,2.1927343393257053e-07
0.002798600699650175,2.2221019786383192e-07
0.0028385807096451775,2.2513689111475212e-07
0.00287856071964018,2.280533771000725e-07
0.0029185407296351824,2.3095951912477327e-07
0.002958520739630185,2.3385518063094083e-07
0.0029985007496251873,2.3674022552327383e-07
0.00303848075962019,2.396145181248762e-07
0.0030784607696151926,2.424779228664873e-07
0.003118440779610195,2.453303039812277e-07
0.0031584207896051975,2.481715253514858e-07
0.0031984007996002,2.5100145083343423e-07
0.0032383808095952024,2.5381994488906043e-07
0.003278360819590205,2.5662687316306467e-07
0.0033183408295852073,2.594221030990813e-07
0.0033583208395802098,2.6220550422512353e-07
0.0033983008495752126,2.649769478188905e-07
0.003438280859570215,2.677363064212676e-07
0.0034782608695652175,2.7048345352102426e-07
0.00351824087956022,2.732182634070332e-07
0.0035582208895552224,2.759406108141822e-07
0.003598200899550225,2.786503704512197e-07
0.0036381809095452273,2.8134741737447074e-07
0.00367816091954023,2.8403162784974203e-07
0.0037181409295352326,2.867028793410989e-07
0.003758120939530235,2.8936104994827365e-07
0.0037981009495252375,2.920060185758663e-07
0.00383808095952024,2.9463766568657356e-07
0.0038780609695152424,2.972558736311327e-07
0.003918040979510245,2.998605267674308e-07
0.003958020989505247,3.024515117886637e-07
0.00399800099950025,3.0502871737619886e-07
0.004037981009495252,3.0759203298962716e-07
0.004077961019490255,3.1014134819267767e-07
0.004117941029485257,3.1267655305287916e-07
0.0041579210394802595,3.151975385045536e-07
0.004197901049475263,3.177041960951151e-07
0.004237881059470265,3.201964179767502e-07
0.004277861069465268,3.2267409738822093e-07
0.00431784107946027,3.251371285859343e-07
0.004357821089455273,3.27585406372134e-07
0.004397801099450275,3.300188264226307e-07
0.0044377811094452775,3.3243728599179043e-07
0.00447776111944028,3.3484068404584184e-07
0.004517741129435282,3.372289209177016e-07
0.004557721139430285,3.3960189757775995e-07
0.004597701149425287,3.4195951516408507e-07
0.00463768115942029,3.4430167551114904e-07
0.004677661169415292,3.466282817417962e-07
0.004717641179410295,3.4893923784929896e-07
0.004757621189405297,3.51234447727883e-07
0.0047976011994003,3.535138146268261e-07
0.004837581209395303,3.5577724118095024e-07
0.004877561219390305,3.5802462961385535e-07
0.004917541229385308,3.6025588207418554e-07
0.00495752123938031,3.624709012030945e-07
0.004997501249375313,3.646695905888807e-07
0.005037481259370315,3.6685185440703187e-07
0.0050774612693653175,3.690175963599923e-07
0.00511744127936032,3.7116671964448404e-07
0.005157421289355322,3.732991286420081e-07
0.005197401299350325,3.754147302184721e-07
0.005237381309345327,3.775134333436587e-07
0.00527736131934033,3.795951483310739e-07
0.005317341329335332,3.8165978643851696e-07
0.005357321339330335,3.8370725915990346e-07
0.005397301349325337,3.857374772965676e-07
0.0054372813593203395,3.8775035083034583e-07
0.005477261369315343,3.897457896754891e-07
0.005517241379310345,3.917237042225817e-07
0.005557221389305348,3.9368400494537716e-07
0.00559720139930035,3.9562660168419505e-07
0.005637181409295353,3.9755140405671364e-07
0.005677161419290355,3.994583229775618e-07
0.0057171414292853575,4.0134727138754106e-07
0.00575712143928036,4.0321816333420663e-07
0.005797101449275362,4.050709128459458e-07
0.005837081459270365,4.069054340652928e-07
0.005877061469265367,4.087216421459074e-07
0.00591704147926037,4.1051945373199325e-07
0.005957021489255372,4.122987868289016e-07
0.005997001499250375,4.140595606027938e-07
0.006036981509245377,4.158016954919681e-07
0.00607696151924038,4.1752511345971264e-07
0.006116941529235383,4.1922973830300913e-07
0.006156921539230385,4.209154961674154e-07
0.006196901549225388,4.2258231607314394e-07
0.00623688155922039,4.242301300201069e-07
0.006276861569215393,4.258588723502456e-07
0.006316841579210395,4.2746847876837804e-07
0.0063568215892053975,4.290588861606165e-07
0.0063968015992004,4.306300335805331e-07
0.006436781609195402,4.3218186302310074e-07
0.006476761619190405,4.3371431848222314e-07
0.006516741629185407,4.35227344413513e-07
0.00655672163918041,4.3672088570277094e-07
0.006596701649175412,4.3819488851539946e-07
0.006636681659170415,4.39649300527531e-07
0.006676661669165417,4.4108407081091744e-07
0.0067166416791604195,4.424991498398814e-07
0.006756621689155423,4.43894489299882e-07
0.006796601699150425,4.452700419970668e-07
0.006836581709145428,4.4662576249113157e-07
0.00687656171914043,4.4796160744663047e-07
0.006916541729135433,4.4927753477488836e-07
0.006956521739130435,4.505735030409327e-07
0.0069965017491254375,4.5184947217511766e-07
0.00703648175912044,4.5310540427466135e-07
0.007076461769115442,4.543412639895683e-07
0.007116441779110445,4.555570191761195e-07
0.007156421789105447,4.567526411273229e-07
0.00719640179910045,4.579281032301333e-07
0.007236381809095452,4.590833790580558e-07
0.007276361819090455,4.6021844207658405e-07
0.007316341829085457,4.6133326684969396e-07
0.00735632183908046,4.624278295687191e-07
0.007396301849075463,4.6350210738565395e-07
0.007436281859070465,4.6455607763650887e-07
0.007476261869065468,4.655897177111788e-07
0.00751624187906047,4.666030055089707e-07
0.007556221889055473,4.675959196041023e-07
0.007596201899050475,4.6856843922179295e-07
0.0076361819090454775,4.695205446534689e-07
0.00767616191904048,4.7045221753474654e-07
0.007716141929035482,4.7136344077628197e-07
0.007756121939030485,4.7225419865800827e-07
0.007796101949025487,4.731244769550999e-07
0.00783608195902049,4.739742627627839e-07
0.007876061969015493,4.748035444286601e-07
0.007916041979010495,4.7561231208441713e-07
0.007956021989005498,4.7640055825898293e-07
0.0079960019990005,4.771682776539436e-07
0.008035982008995503,4.779154661259497e-07
0.008075962018990504,4.786421199952642e-07
0.008115942028985508,4.793482363512011e-07
0.00815592203898051,4.800338136091814e-07
0.008195902048975513,4.806988514275643e-07
0.008235882058970514,4.813433501109507e-07
0.008275862068965517,4.819673100725777e-07
0.008315842078960519,4.825707317855778e-07
0.008355822088955522,4.831536163808535e-07
0.008395802098950526,4.837159665102337e-07
0.008435782108945527,4.842577867134922e-07
0.00847576211894053,4.847790829873896e-07
0.008515742128935532,4.852798623181591e-07
0.008555722138930535,4.857601328096735e-07
0.008595702148925537,4.862199037576616e-07
0.00863568215892054,4.866591851681521e-07
0.008675662168915542,4.870779871412212e-07
0.008715642178910545,4.874763195460889e-07
0.008755622188905547,4.87854192406154e-07
0.00879560219890055,4.882116170299866e-07
0.008835582208895552,4.885486071516947e-07
0.008875562218890555,4.888651795005881e-07
0.008915542228885557,4.89161353749209e-07
0.00895552223888056,4.894371519366069e-07
0.008995502248875563,4.896925975121781e-07
0.009035482258870565,4.899277143490992e-07
0.009075462268865568,4.901425262515186e-07
0.00911544227886057,4.90337057206408e-07
0.009155422288855573,4.905113318422247e-07
0.009195402298850575,4.90665375464617e-07
0.009235382308845578,4.907992140107499e-07
0.00927536231884058,4.909128740688078e-07
0.009315342328835583,4.910063823267004e-07
0.009355322338830584,4.910797648176281e-07
0.009395302348825588,4.911330469164466e-07
0.00943528235882059,4.911662536570458e-07
0.009475262368815593,4.911794094366575e-07
0.009515242378810594,4.911725374586015e-07
0.009555222388805597,4.911456601108682e-07
0.0095952023988006,4.910988005699414e-07
0.009635182408795602,4.910319842958125e-07
0.009675162418790606,4.909452391064975e-07
0.009715142428785607,4.908385942133751e-07
0.00975512243878061,4.907120791899197e-07
0.009795102448775612,4.905657232849589e-07
0.009835082458770615,4.903995556356726e-07
0.009875062468765617,4.902136063716274e-07
0.00991504247876062,4.900079072708277e-07
0.009955022488755622,4.897824913218653e-07
0.009995002498750625,4.895373919399147e-07
0.010034982508745627,4.892726425110333e-07
0.01007496251874063,4.88988276377785e-07
0.010114942528735632,4.886843268736652e-07
0.010154922538730635,4.883608271988787e-07
0.010194902548725637,4.880178108852145e-07
0.01023488255872064,4.876553130214172e-07
0.010274862568715643,4.872733708975507e-07
0.010314842578710645,4.868720236783109e-07
0.010354822588705648,4.864513120853104e-07
0.01039480259870065,4.860112782684247e-07
0.010434782608695653,4.85551965617761e-07
0.010474762618690655,4.850734185000849e-07
0.010514742628685658,4.845756820997948e-07
0.01055472263868066,4.840588029283512e-07
0.010594702648675663,4.835228296506207e-07
0.010634682658670664,4.829678130841237e-07
0.010674662668665668,4.823938053314149e-07
0.01071464267866067,4.818008589734459e-07
0.010754622688655673,4.811890269548851e-07
0.010794602698650674,4.805583629166762e-07
0.010834582708645677,4.799089211994885e-07
0.010874562718640679,4.792407563975515e-07
0.010914542728635682,4.785539231745879e-07
0.010954522738630686,4.77848476477215e-07
0.010994502748625687,4.771244716414913e-07
0.01103448275862069,4.763819645478518e-07
0.011074462768615692,4.756210120802866e-07
0.011114442778610695,4.74841672448787e-07
0.011154422788605697,4.7404400521604597e-07
0.0111944027986007,4.7322807114638985e-07
0.011234382808595702,4.723939317415275e-07
0.011274362818590705,4.7154164880840236e-07
0.011314342828585707,4.7067128442554926e-07
0.01135432283858071,4.6978290089057796e-07
0.011394302848575712,4.688765607294976e-07
0.011434282858570715,4.6795232726718974e-07
0.011474262868565717,4.670102649739833e-07
0.01151424287856072,4.6605043895234087e-07
0.011554222888555723,4.6507291444305234e-07
0.011594202898550725,4.640777568030429e-07
0.011634182908545728,4.630650316616288e-07
0.01167416291854073,4.6203480513470897e-07
0.011714142928535733,4.609871438447151e-07
0.011754122938530735,4.5992211473263135e-07
0.011794102948525738,4.588397849638921e-07
0.01183408295852074,4.5774022212687164e-07
0.011874062968515743,4.5662349489286647e-07
0.011914042978510744,4.5548967354256806e-07
0.011954022988505748,4.5433882929946725e-07
0.01199400299850075,4.5317103311979287e-07
0.012033983008495753,4.5198635557358924e-07
0.012073963018490754,4.5078486766536613e-07
0.012113943028485757,4.4956664129503223e-07
0.01215392303848076,4.4833174893055186e-07
0.012193903048475762,4.470802630599467e-07
0.012233883058470766,4.458122560374636e-07
0.012273863068465767,4.445278003114594e-07
0.01231384307846077,4.432269687843066e-07
0.012353823088455772,4.419098348223479e-07
0.012393803098450775,4.4057647173824734e-07
0.012433783108445777,4.392269527717012e-07
0.01247376311844078,4.3786135185168454e-07
0.012513743128435782,4.3647974392665e-07
0.012553723138430785,4.3508220464030916e-07
0.012593703148425787,4.3366881031188596e-07
0.01263368315842079,4.3223963820590605e-07
0.012673663168415792,4.30794766228217e-07
0.012713643178410795,4.293342723189913e-07
0.012753623188405797,4.2785823469537034e-07
0.0127936031984008,4.2636673271889516e-07
0.012833583208395803,4.2485984683255517e-07
0.012873563218390805,4.2333765719354364e-07
0.012913543228385808,4.218002425468897e-07
0.01295352323838081,4.2024768072117425e-07
0.012993503248375813,4.186800500382899e-07
0.013033483258370815,4.170974300858017e-07
0.013073463268365818,4.15499901737602e-07
0.01311344327836082,4.138875471370499e-07
0.013153423288355823,4.1226044978664686e-07
0.013193403298350824,4.1061869426848523e-07
0.013233383308345828,4.089623652861461e-07
0.01327336331834083,4.0729154683912064e-07
0.013313343328335833,4.0560632259421954e-07
0.013353323338330834,4.0390677704031e-07
0.013393303348325837,4.0219299611590867e-07
0.013433283358320839,4.0046506696925385e-07
0.013473263368315842,3.987230775625607e-07
0.013513243378310846,3.969671166334199e-07
0.013553223388305847,3.951972739810104e-07
0.01359320339830085,3.934136406336536e-07
0.013633183408295852,3.916163083349903e-07
0.013673163418290855,3.8980536858599195e-07
0.013713143428285857,3.879809118601021e-07
0.01375312343828086,3.861430271616456e-07
0.013793103448275862,3.8429180231252454e-07
0.013833083458270865,3.824273250416955e-07
0.013873063468265867,3.8054968399548444e-07
0.01391304347826087,3.786589690998125e-07
0.013953023488255872,3.7675527133640384e-07
0.013993003498250875,3.7483868215031073e-07
0.014032983508245877,3.7290929279925123e-07
0.01407296351824088,3.709671938794831e-07
0.014112943528235883,3.690124752058029e-07
0.014152923538230885,3.670452260630223e-07
0.014192903548225888,3.6506553584751933e-07
0.01423288355822089,3.630734950975854e-07
0.014272863568215893,3.6106919620328143e-07
0.014312843578210895,3.5905273308154623e-07
0.014352823588205898,3.5702420045869756e-07
0.0143928035982009,3.549836937601976e-07
0.014432783608195903,3.529313092710299e-07
0.014472763618190904,3.508671437543015e-07
0.014512743628185908,3.4879129373422464e-07
0.01455272363818091,3.4670385510052276e-07
0.014592703648175913,3.4460492317458166e-07
0.014632683658170914,3.424945932050131e-07
0.014672663668165917,3.4037296134972997e-07
0.01471264367816092,3.382401256277727e-07
0.014752623688155922,3.360961857651701e-07
0.014792603698150926,3.339412417286028e-07
0.014832583708145927,3.3177539229205e-07
0.01487256371814093,3.2959873461392906e-07
0.014912543728135932,3.274113641775432e-07
0.014952523738130935,3.2521337485258593e-07
0.014992503748125937,3.230048595956275e-07
0.01503248375812094,3.2078591111631705e-07
0.015072463768115942,3.185566218807491e-07
0.015112443778110945,3.163170840655652e-07
0.015152423788105947,3.1406738949380815e-07
0.01519240379810095,3.118076294705115e-07
0.015232383808095952,3.09537895239661e-07
0.015272363818090955,3.072582785718533e-07
0.015312343828085957,3.049688713932746e-07
0.01535232383808096,3.026697649615057e-07
0.015392303848075963,3.003610495495209e-07
0.015432283858070965,2.9804281475087695e-07
0.015472263868065968,2.9571515016384247e-07
0.01551224387806097,2.933781462308501e-07
0.015552223888055973,2.9103189480842997e-07
0.015592203898050975,2.886764890626557e-07
0.015632183908045976,2.8631202279688987e-07
0.01567216391804098,2.8393858954716476e-07
0.015712143928035983,2.815562817345755e-07
0.015752123938030986,2.7916519034168737e-07
0.015792103948025986,2.767654052855748e-07
0.01583208395802099,2.743570158477632e-07
0.015872063968015993,2.719401107126316e-07
0.015912043978010996,2.695147779284974e-07
0.015952023988005996,2.670811049938143e-07
0.015992003998001,2.646391790473319e-07
0.016031984007996002,2.621890872019303e-07
0.016071964017991006,2.597309166854794e-07
0.01611194402798601,2.5726475455765457e-07
0.01615192403798101,2.54790687472195e-07
0.016191904047976012,2.52308801566551e-07
0.016231884057971015,2.4981918211867053e-07
0.01627186406796602,2.4732191328142053e-07
0.01631184407796102,2.4481707855666156e-07
0.016351824087956022,2.4230476205241547e-07
0.016391804097951025,2.39785049556722e-07
0.01643178410794603,2.3725802845308453e-07
0.01647176411794103,2.3472378682899143e-07
0.01651174412793603,2.3218241286557764e-07
0.016551724137931035,2.2963399496549266e-07
0.016591704147926038,2.2707862216556545e-07
0.016631684157921038,2.2451638418832694e-07
0.01667166416791604,2.219473712677464e-07
0.016711644177911045,2.1937167409072959e-07
0.016751624187906048,2.167893833947577e-07
0.01679160419790105,2.1420058911853455e-07
0.01683158420789605,2.116053798223112e-07
0.016871564217891055,2.090038429417759e-07
0.016911544227886058,2.0639606581709403e-07
0.01695152423788106,2.037821367107998e-07
0.01699150424787606,2.0116214532883522e-07
0.017031484257871064,1.9853618289811168e-07
0.017071464267866068,1.9590434170864227e-07
0.01711144427786107,1.9326671444440182e-07
0.01715142428785607,1.9062339374010586e-07
0.017191404297851074,1.8797447197132407e-07
0.017231384307846077,1.853200412865865e-07
0.01727136431784108,1.8266019360321026e-07
0.017311344327836084,1.79995020462472e-07
0.017351324337831084,1.773246134222882e-07
0.017391304347826087,1.746490648706076e-07
0.01743128435782109,1.7196846814529527e-07
0.017471264367816094,1.6928291693066046e-07
0.017511244377811094,1.6659250484106744e-07
0.017551224387806097,1.6389732554435445e-07
0.0175912043978011,1.6119747303251323e-07
0.017631184407796104,1.584930414272252e-07
0.017671164417791103,1.5578412447299817e-07
0.017711144427786107,1.5307081553269854e-07
0.01775112443778111,1.5035320823822286e-07
0.017791104447776113,1.476313972770643e-07
0.017831084457771113,1.449054786278428e-07
0.017871064467766117,1.4217554900378973e-07
0.01791104447776112,1.39441705428288e-07
0.017951024487756123,1.3670404538586682e-07
0.017991004497751126,1.3396266666049527e-07
0.018030984507746126,1.3121766676549222e-07
0.01807096451774113,1.284691427425826e-07
0.018110944527736133,1.2571719132509317e-07
0.018150924537731136,1.2296190887275612e-07
0.018190904547726136,1.2020339104578745e-07
0.01823088455772114,1.1744173283802059e-07
0.018270864567716143,1.1467702917152358e-07
0.018310844577711146,1.119093756440032e-07
0.018350824587706146,1.0913886882156069e-07
0.01839080459770115,1.0636560560848067e-07
0.018430784607696152,1.035896822629071e-07
0.018470764617691156,1.0081119394772759e-07
0.018510744627686156,9.803023469862636e-08
0.01855072463768116,9.524689758817007e-08
0.018590704647676162,9.246127538524084e-08
0.018630684657671166,8.967346151476584e-08
0.01867066466766617,8.688355060597044e-08
0.01871064467766117,8.409163822667001e-08
0.018750624687656172,8.129781985076334e-08
0.018790604697651175,7.850218990601747e-08
0.01883058470764618,7.570484191319379e-08
0.01887056471764118,7.290586936495729e-08
0.018910544727636182,7.010536630239077e-08
0.018950524737631185,6.730342729220954e-08
0.01899050474762619,6.450014736856281e-08
0.01903048475762119,6.169562256292975e-08
0.01907046476761619,5.8889950663098714e-08
0.019110444777611195,5.6083231242273066e-08
0.019150424787606198,5.327556480051496e-08
0.0191904047976012,5.0467051782393154e-08
0.0192303848075962,4.7657792009876075e-08
0.019270364817591205,4.484788425840564e-08
0.019310344827586208,4.203742579103591e-08
0.01935032483758121,3.9226512212055077e-08
0.01939030484757621,3.641523743510191e-08
0.019430284857571214,3.360369349495608e-08
0.019470264867566218,3.0791970983017786e-08
0.01951024487756122,2.7980160253010655e-08
0.01955022488755622,2.5168352394478716e-08
0.019590204897551224,2.235663953308793e-08
0.019630184907546228,1.9545114375716003e-08
0.01967016491754123,1.6733868882292183e-08
0.01971014492753623,1.3922993102764942e-08
0.019750124937531234,1.1112575510716352e-08
0.019790104947526237,8.302704337980524e-09
0.01983008495752124,5.493468379935811e-09
0.019870064967516244,2.6849566901222583e-09
0.019910044977511244,-1.2274203965044402e-10
0.019950024987506247,-2.9295393653884793e-09
